NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
LENA-001348;CH4400700110001234567;2025-11-10;2025-11-10;104.95;CHF;DBIT;PMNT-CCRD-POSD;Manor;;;Einkauf Manor Zürich Karte xxxx 4821;5651
LENA-001349;CH4400700110001234567;2025-11-10;2025-11-10;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-001350;CH4400700110001234567;2025-11-10;2025-11-10;46.40;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-001351;CH4400700110001234567;2025-11-10;2025-11-10;38.90;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Winterthur Karte xxxx 4821;5411
LENA-001352;CH4400700110001234567;2025-11-10;2025-11-10;31.35;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001353;CH4400700110001234567;2025-11-10;2025-11-10;16.40;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Winterthur Karte xxxx 4821;5411
LENA-001354;CH4400700110001234567;2025-11-10;2025-11-10;31.70;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Luca Bernasconi;
LENA-001355;CH4400700110001234567;2025-11-11;2025-11-11;61.90;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-001356;CH4400700110001234567;2025-11-12;2025-11-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-001357;CH4400700110001234567;2025-11-12;2025-11-12;16.55;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001358;CH4400700110001234567;2025-11-12;2025-11-12;79.90;CHF;CRDT;PMNT-RCDT-ESCT;Zalando;;;Gutschrift Zalando Retoure;
LENA-001359;CH4400700110001234567;2025-11-14;2025-11-14;41.75;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001360;CH4400700110001234567;2025-11-17;2025-11-17;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-001361;CH4400700110001234567;2025-11-17;2025-11-17;84.70;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-001362;CH4400700110001234567;2025-11-17;2025-11-17;33.15;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Sarah Keller;
LENA-001363;CH4400700110001234567;2025-11-17;2025-11-17;33.15;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Jonas Frei;
LENA-001364;CH4400700110001234567;2025-11-18;2025-11-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-001365;CH4400700110001234567;2025-11-20;2025-11-20;407.60;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 10/2025;
LENA-001366;CH4400700110001234567;2025-11-20;2025-11-20;10.15;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-001367;CH4400700110001234567;2025-11-21;2025-11-21;30.00;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Jonas Frei;
LENA-001368;CH4400700110001234567;2025-11-21;2025-11-21;17.05;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Migros;
LENA-001369;CH4400700110001234567;2025-11-24;2025-11-24;100.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Zürich Wiedikon Karte xxxx 4821;6011
LENA-001370;CH4400700110001234567;2025-11-24;2025-11-24;71.25;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-001371;CH4400700110001234567;2025-11-24;2025-11-24;60.05;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-001372;CH4400700110001234567;2025-11-24;2025-11-24;30.00;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Luca Bernasconi;
LENA-001373;CH4400700110001234567;2025-11-24;2025-11-24;28.00;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001374;CH4400700110001234567;2025-11-24;2025-11-24;6.70;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-001375;CH4400700110001234567;2025-11-25;2025-11-25;36.30;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-001376;CH4400700110001234567;2025-11-25;2025-11-25;21.45;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-001377;CH4400700110001234567;2025-11-25;2025-11-25;17.05;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich HB Karte xxxx 4821;5411
LENA-001378;CH4400700110001234567;2025-11-25;2025-11-25;6926.11;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn November 2025;
LENA-001379;CH4400700110001234567;2025-11-25;2025-11-25;6926.11;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift 13. Monatslohn 2025;
LENA-001380;CH4400700110001234567;2025-11-26;2025-11-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-001381;CH4400700110001234567;2025-11-26;2025-11-26;107.90;CHF;DBIT;PMNT-CCRD-POSD;Kino Arena;;;Einkauf Kino Arena Zürich Karte xxxx 4821;
LENA-001382;CH4400700110001234567;2025-11-26;2025-11-26;51.30;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Zürich Karte xxxx 4821;5541
LENA-001383;CH4400700110001234567;2025-11-26;2025-11-26;49.65;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-001384;CH4400700110001234567;2025-11-26;2025-11-26;49.65;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-001385;CH7100700110009876543;2025-11-26;2025-11-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-001386;CH4400700110001234567;2025-11-27;2025-11-27;8.65;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001387;CH4400700110001234567;2025-11-28;2025-11-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-001388;CH4400700110001234567;2025-11-28;2025-11-28;16.15;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-001389;CH4400700110001234567;2025-11-28;2025-11-28;3.70;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001390;CH4400700110001234567;2025-11-28;2025-11-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-001391;CH4400700110001234567;2025-12-01;2025-12-01;1890.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-001392;CH4400700110001234567;2025-12-01;2025-12-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-001393;CH4400700110001234567;2025-12-01;2025-12-01;27.85;CHF;DBIT;PMNT-CCRD-POSD;Kino Arena;;;Einkauf Kino Arena Zürich Karte xxxx 4821;
LENA-001394;CH4400700110001234567;2025-12-02;2025-12-02;100.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat ZKB Zürich HB Karte xxxx 4821;6011
LENA-001395;CH4400700110001234567;2025-12-02;2025-12-02;24.05;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Winterthur Karte xxxx 4821;5411
LENA-001396;CH4400700110001234567;2025-12-03;2025-12-03;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-001397;CH4400700110001234567;2025-12-03;2025-12-03;32.95;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-001398;CH4400700110001234567;2025-12-04;2025-12-04;96.80;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-001399;CH4400700110001234567;2025-12-04;2025-12-04;67.95;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-001400;CH4400700110001234567;2025-12-04;2025-12-04;65.05;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-001401;CH4400700110001234567;2025-12-04;2025-12-04;31.70;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001402;CH4400700110001234567;2025-12-05;2025-12-05;408.10;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 12/2025;
LENA-001403;CH4400700110001234567;2025-12-05;2025-12-05;38.80;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-001404;CH4400700110001234567;2025-12-05;2025-12-05;32.90;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-001405;CH4400700110001234567;2025-12-05;2025-12-05;24.35;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich HB Karte xxxx 4821;5411
LENA-001406;CH4400700110001234567;2025-12-08;2025-12-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-001407;CH4400700110001234567;2025-12-08;2025-12-08;40.95;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001408;CH4400700110001234567;2025-12-08;2025-12-08;36.20;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-001409;CH4400700110001234567;2025-12-08;2025-12-08;26.80;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-001410;CH4400700110001234567;2025-12-08;2025-12-08;23.95;CHF;DBIT;PMNT-CCRD-POSD;Orell Füssli;;;Einkauf Orell Füssli Zürich Karte xxxx 4821;
LENA-001411;CH4400700110001234567;2025-12-08;2025-12-08;18.55;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001412;CH4400700110001234567;2025-12-08;2025-12-08;18.10;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-001413;CH4400700110001234567;2025-12-08;2025-12-08;6.20;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001414;CH4400700110001234567;2025-12-12;2025-12-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-001415;CH4400700110001234567;2025-12-15;2025-12-15;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-001416;CH4400700110001234567;2025-12-15;2025-12-15;85.60;CHF;DBIT;PMNT-CCRD-POSD;H&M;;;Einkauf H&M Zürich Karte xxxx 4821;5651
LENA-001417;CH4400700110001234567;2025-12-15;2025-12-15;35.25;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001418;CH4400700110001234567;2025-12-15;2025-12-15;33.75;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich HB Karte xxxx 4821;5411
LENA-001419;CH4400700110001234567;2025-12-15;2025-12-15;32.50;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Luca Bernasconi;
LENA-001420;CH4400700110001234567;2025-12-15;2025-12-15;12.55;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001421;CH4400700110001234567;2025-12-16;2025-12-16;20.80;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Anna Meier;
LENA-001422;CH4400700110001234567;2025-12-17;2025-12-17;35.30;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-001423;CH4400700110001234567;2025-12-17;2025-12-17;19.40;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Winterthur Karte xxxx 4821;5411
LENA-001424;CH4400700110001234567;2025-12-18;2025-12-18;29.10;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-001425;CH4400700110001234567;2025-12-18;2025-12-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-001426;CH4400700110001234567;2025-12-19;2025-12-19;32.00;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-001427;CH4400700110001234567;2025-12-22;2025-12-22;17.35;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 11/2025;
LENA-001428;CH4400700110001234567;2025-12-22;2025-12-22;15.35;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-001429;CH4400700110001234567;2025-12-22;2025-12-22;7.95;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-001430;CH4400700110001234567;2025-12-23;2025-12-23;45.50;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001431;CH4400700110001234567;2025-12-23;2025-12-23;36.35;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-001432;CH4400700110001234567;2025-12-23;2025-12-23;28.95;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-001433;CH4400700110001234567;2025-12-23;2025-12-23;24.15;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-001434;CH4400700110001234567;2025-12-23;2025-12-23;22.50;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Luca Bernasconi;
LENA-001435;CH4400700110001234567;2025-12-25;2025-12-25;194.25;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Zürich Karte xxxx 4821;5651
LENA-001436;CH4400700110001234567;2025-12-25;2025-12-25;94.90;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-001437;CH4400700110001234567;2025-12-25;2025-12-25;6926.11;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Dezember 2025;
LENA-001438;CH4400700110001234567;2025-12-26;2025-12-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-001439;CH4400700110001234567;2025-12-26;2025-12-26;4.55;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-001440;CH7100700110009876543;2025-12-26;2025-12-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-001441;CH4400700110001234567;2025-12-29;2025-12-29;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-001442;CH4400700110001234567;2025-12-29;2025-12-29;100.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat ZKB Zürich HB Karte xxxx 4821;6011
LENA-001443;CH4400700110001234567;2025-12-29;2025-12-29;72.70;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-001444;CH4400700110001234567;2025-12-29;2025-12-29;29.25;CHF;DBIT;PMNT-CCRD-POSD;Ticketcorner;;;Einkauf Ticketcorner Zürich Karte xxxx 4821;
LENA-001445;CH4400700110001234567;2025-12-29;2025-12-29;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-001446;CH7100700110009876543;2025-12-31;2025-12-31;100.20;CHF;CRDT;ACMT-MDOP-INTR;;;;Zinsgutschrift;
LENA-001447;CH4400700110001234567;2026-01-01;2026-01-01;1890.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-001448;CH4400700110001234567;2026-01-01;2026-01-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-001449;CH4400700110001234567;2026-01-01;2026-01-01;14.10;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-001450;CH4400700110001234567;2026-01-02;2026-01-02;41.10;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-001451;CH4400700110001234567;2026-01-05;2026-01-05;432.40;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 01/2026;
LENA-001452;CH4400700110001234567;2026-01-05;2026-01-05;260.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat UBS Stauffacher Karte xxxx 4821;6011
LENA-001453;CH4400700110001234567;2026-01-05;2026-01-05;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-001454;CH4400700110001234567;2026-01-05;2026-01-05;42.35;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich HB Karte xxxx 4821;5411
LENA-001455;CH4400700110001234567;2026-01-05;2026-01-05;36.95;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich HB Karte xxxx 4821;5411
LENA-001456;CH4400700110001234567;2026-01-05;2026-01-05;8.25;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Migros;
LENA-001457;CH4400700110001234567;2026-01-06;2026-01-06;56.55;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-001458;CH4400700110001234567;2026-01-07;2026-01-07;61.10;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-001459;CH4400700110001234567;2026-01-08;2026-01-08;52.25;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich HB Karte xxxx 4821;5411
LENA-001460;CH4400700110001234567;2026-01-08;2026-01-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-001461;CH4400700110001234567;2026-01-08;2026-01-08;14.40;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-001462;CH4400700110001234567;2026-01-09;2026-01-09;86.75;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-001463;CH4400700110001234567;2026-01-09;2026-01-09;40.00;CHF;DBIT;PMNT-CCRD-POSD;Die Post;;;Einkauf Autobahnvignette Post Zürich;
LENA-001464;CH4400700110001234567;2026-01-12;2026-01-12;49.65;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-001465;CH4400700110001234567;2026-01-12;2026-01-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-001466;CH4400700110001234567;2026-01-12;2026-01-12;16.35;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001467;CH4400700110001234567;2026-01-12;2026-01-12;15.70;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich HB Karte xxxx 4821;5411
LENA-001468;CH4400700110001234567;2026-01-12;2026-01-12;4.45;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-001469;CH4400700110001234567;2026-01-13;2026-01-13;16.65;CHF;DBIT;PMNT-CCRD-POSD;Apotheke Bahnhof;;;Einkauf Apotheke Bahnhof Zürich Karte xxxx 4821;5912
LENA-001470;CH4400700110001234567;2026-01-14;2026-01-14;30.75;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich HB Karte xxxx 4821;5411
LENA-001471;CH4400700110001234567;2026-01-14;2026-01-14;27.65;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich HB Karte xxxx 4821;5411
LENA-001472;CH4400700110001234567;2026-01-15;2026-01-15;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-001473;CH4400700110001234567;2026-01-19;2026-01-19;95.20;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-001474;CH4400700110001234567;2026-01-19;2026-01-19;44.45;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-001475;CH4400700110001234567;2026-01-19;2026-01-19;32.90;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich HB Karte xxxx 4821;5411
LENA-001476;CH4400700110001234567;2026-01-19;2026-01-19;30.60;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-001477;CH4400700110001234567;2026-01-19;2026-01-19;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-001478;CH4400700110001234567;2026-01-20;2026-01-20;893.45;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 12/2025;
LENA-001479;CH4400700110001234567;2026-01-20;2026-01-20;285.00;CHF;DBIT;PMNT-ICDT-DMCT;Die Mobiliar;;;Zahlung Prämie Hausrat Privathaftpflicht;
LENA-001480;CH4400700110001234567;2026-01-21;2026-01-21;11.20;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Sarah Keller;
LENA-001481;CH4400700110001234567;2026-01-22;2026-01-22;87.40;CHF;DBIT;PMNT-IDDT-ESDD;ewz Elektrizitätswerk der Stadt Zürich;;;LSV Stromrechnung;
LENA-001482;CH4400700110001234567;2026-01-22;2026-01-22;30.20;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich HB Karte xxxx 4821;5411
LENA-001483;CH4400700110001234567;2026-01-26;2026-01-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-001484;CH4400700110001234567;2026-01-26;2026-01-26;80.85;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-001485;CH4400700110001234567;2026-01-26;2026-01-26;44.40;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich Karte xxxx 4821;5411
LENA-001486;CH4400700110001234567;2026-01-26;2026-01-26;7030.00;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Januar 2026;
LENA-001487;CH7100700110009876543;2026-01-26;2026-01-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-001488;CH4400700110001234567;2026-01-27;2026-01-27;60.25;CHF;DBIT;PMNT-CCRD-POSD;Migrol Tankstelle;;;Einkauf Migrol Tankstelle Zürich Karte xxxx 4821;5541
LENA-001489;CH4400700110001234567;2026-01-27;2026-01-27;57.50;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Jonas Frei;
LENA-001490;CH4400700110001234567;2026-01-28;2026-01-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-001491;CH4400700110001234567;2026-01-28;2026-01-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-001492;CH7100700110009876543;2026-02-26;2026-02-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-001493;CH4400700110001234567;2026-03-02;2026-03-02;1890.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-001494;CH4400700110001234567;2026-03-02;2026-03-02;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-001495;CH4400700110001234567;2026-03-02;2026-03-02;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
