NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
URS-001324;CH1200778010203040506;2025-12-08;2025-12-08;91.70;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-001325;CH1200778010203040506;2025-12-08;2025-12-08;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-001326;CH1200778010203040506;2025-12-09;2025-12-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-001327;CH1200778010203040506;2025-12-09;2025-12-09;31.15;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001328;CH1200778010203040506;2025-12-12;2025-12-12;27.45;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Zimmermann;
URS-001329;CH1200778010203040506;2025-12-15;2025-12-15;449.25;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-001330;CH1200778010203040506;2025-12-15;2025-12-15;124.45;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-001331;CH1200778010203040506;2025-12-15;2025-12-15;97.90;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-001332;CH1200778010203040506;2025-12-15;2025-12-15;85.40;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-001333;CH1200778010203040506;2025-12-15;2025-12-15;59.65;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-001334;CH1200778010203040506;2025-12-15;2025-12-15;40.05;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-001335;CH1200778010203040506;2025-12-16;2025-12-16;278.60;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-001336;CH1200778010203040506;2025-12-16;2025-12-16;91.55;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001337;CH1200778010203040506;2025-12-16;2025-12-16;53.20;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001338;CH1200778010203040506;2025-12-17;2025-12-17;62.60;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001339;CH1200778010203040506;2025-12-17;2025-12-17;29.05;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001340;CH1200778010203040506;2025-12-17;2025-12-17;21.25;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Zimmermann;
URS-001341;CH1200778010203040506;2025-12-18;2025-12-18;932.05;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 11/2025;
URS-001342;CH1200778010203040506;2025-12-18;2025-12-18;66.40;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-001343;CH1200778010203040506;2025-12-18;2025-12-18;380.95;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-001344;CH1200778010203040506;2025-12-19;2025-12-19;88.25;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Luzern Karte xxxx 4821;5541
URS-001345;CH1200778010203040506;2025-12-22;2025-12-22;200.40;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-001346;CH1200778010203040506;2025-12-22;2025-12-22;58.70;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-001347;CH1200778010203040506;2025-12-22;2025-12-22;533.50;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001348;CH1200778010203040506;2025-12-24;2025-12-24;190.10;CHF;DBIT;PMNT-CCRD-POSD;Globus;;;Einkauf Globus Luzern Karte xxxx 4821;5651
URS-001349;CH1200778010203040506;2025-12-25;2025-12-25;10643.56;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär Dezember 2025;
URS-001350;CH1200778010203040506;2025-12-25;2025-12-25;10643.56;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift 13. Monatslohn 2025;
URS-001351;CH1200778010203040506;2025-12-26;2025-12-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-001352;CH3400778010203040599;2025-12-26;2025-12-26;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-001353;CH1200778010203040506;2025-12-29;2025-12-29;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-001354;CH1200778010203040506;2025-12-29;2025-12-29;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-001355;CH1200778010203040506;2025-12-29;2025-12-29;120.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat LUKB Schwanenplatz Karte xxxx 4821;6011
URS-001356;CH1200778010203040506;2025-12-29;2025-12-29;39.25;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001357;CH1200778010203040506;2025-12-29;2025-12-29;199.50;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-001358;CH3400778010203040599;2025-12-31;2025-12-31;144.00;CHF;CRDT;ACMT-MDOP-INTR;;;;Zinsgutschrift;
URS-001359;CH1200778010203040506;2026-01-01;2026-01-01;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-001360;CH1200778010203040506;2026-01-01;2026-01-01;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-001361;CH1200778010203040506;2026-01-02;2026-01-02;14.55;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001362;CH1200778010203040506;2026-01-05;2026-01-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-001363;CH1200778010203040506;2026-01-05;2026-01-05;214.70;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-001364;CH1200778010203040506;2026-01-05;2026-01-05;144.85;CHF;DBIT;PMNT-CCRD-POSD;Globus;;;Einkauf Globus Luzern Karte xxxx 4821;5651
URS-001365;CH1200778010203040506;2026-01-05;2026-01-05;29.05;CHF;DBIT;PMNT-CCRD-POSD;Globus;;;Einkauf Globus Luzern Karte xxxx 4821;5651
URS-001366;CH1200778010203040506;2026-01-05;2026-01-05;13.20;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001367;CH1200778010203040506;2026-01-06;2026-01-06;129.25;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-001368;CH1200778010203040506;2026-01-06;2026-01-06;112.55;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-001369;CH1200778010203040506;2026-01-06;2026-01-06;127.75;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001370;CH1200778010203040506;2026-01-07;2026-01-07;33.85;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001371;CH1200778010203040506;2026-01-08;2026-01-08;116.30;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Luzern Karte xxxx 4821;5541
URS-001372;CH1200778010203040506;2026-01-08;2026-01-08;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-001373;CH1200778010203040506;2026-01-08;2026-01-08;37.75;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Luzern;;;Einkauf Games Workshop Luzern Luzern Karte xxxx 4821;5945
URS-001374;CH1200778010203040506;2026-01-09;2026-01-09;61.00;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001375;CH1200778010203040506;2026-01-09;2026-01-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-001376;CH1200778010203040506;2026-01-12;2026-01-12;132.85;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-001377;CH1200778010203040506;2026-01-12;2026-01-12;50.00;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001378;CH1200778010203040506;2026-01-12;2026-01-12;33.55;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-001379;CH1200778010203040506;2026-01-12;2026-01-12;80.30;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-001380;CH1200778010203040506;2026-01-14;2026-01-14;349.55;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-001381;CH1200778010203040506;2026-01-14;2026-01-14;114.10;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-001382;CH1200778010203040506;2026-01-14;2026-01-14;109.75;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001383;CH1200778010203040506;2026-01-14;2026-01-14;53.65;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001384;CH1200778010203040506;2026-01-15;2026-01-15;45.50;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-001385;CH1200778010203040506;2026-01-19;2026-01-19;713.80;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 12/2025;
URS-001386;CH1200778010203040506;2026-01-19;2026-01-19;48.85;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001387;CH1200778010203040506;2026-01-20;2026-01-20;520.00;CHF;DBIT;PMNT-ICDT-DMCT;Strassenverkehrsamt Luzern;;;Zahlung Verkehrssteuer;
URS-001388;CH1200778010203040506;2026-01-20;2026-01-20;135.00;CHF;DBIT;PMNT-IDDT-ESDD;ewl energie wasser luzern;;;LSV Energie;
URS-001389;CH1200778010203040506;2026-01-21;2026-01-21;125.65;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Luzern Karte xxxx 4821;5541
URS-001390;CH1200778010203040506;2026-01-21;2026-01-21;63.00;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-001391;CH1200778010203040506;2026-01-22;2026-01-22;332.40;CHF;DBIT;PMNT-ICDT-DMCT;Hausarztpraxis Luzern;;Honorarrechnung;Zahlung Rechnung Hausarztpraxis Luzern;
URS-001392;CH1200778010203040506;2026-01-22;2026-01-22;180.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Luzern Bahnhof Karte xxxx 4821;6011
URS-001393;CH1200778010203040506;2026-01-22;2026-01-22;142.25;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-001394;CH1200778010203040506;2026-01-22;2026-01-22;66.85;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001395;CH1200778010203040506;2026-01-26;2026-01-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-001396;CH1200778010203040506;2026-01-26;2026-01-26;254.90;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-001397;CH1200778010203040506;2026-01-26;2026-01-26;100.50;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-001398;CH1200778010203040506;2026-01-26;2026-01-26;69.70;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001399;CH1200778010203040506;2026-01-26;2026-01-26;317.30;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-001400;CH1200778010203040506;2026-01-26;2026-01-26;10750.00;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär Januar 2026;
URS-001401;CH3400778010203040599;2026-01-26;2026-01-26;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-001402;CH1200778010203040506;2026-01-27;2026-01-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-001403;CH1200778010203040506;2026-01-27;2026-01-27;120.10;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-001404;CH1200778010203040506;2026-01-27;2026-01-27;50.15;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001405;CH1200778010203040506;2026-01-28;2026-01-28;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-001406;CH1200778010203040506;2026-02-02;2026-02-02;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-001407;CH1200778010203040506;2026-02-02;2026-02-02;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-001408;CH1200778010203040506;2026-02-02;2026-02-02;66.20;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-001409;CH1200778010203040506;2026-02-02;2026-02-02;46.60;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-001410;CH1200778010203040506;2026-02-03;2026-02-03;80.60;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-001411;CH1200778010203040506;2026-02-03;2026-02-03;46.65;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Zimmermann;
URS-001412;CH1200778010203040506;2026-02-03;2026-02-03;36.20;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001413;CH1200778010203040506;2026-02-04;2026-02-04;24.20;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-001414;CH1200778010203040506;2026-02-05;2026-02-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-001415;CH1200778010203040506;2026-02-05;2026-02-05;310.10;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Luzern;;;Einkauf Games Workshop Luzern Luzern Karte xxxx 4821;5945
URS-001416;CH1200778010203040506;2026-02-06;2026-02-06;160.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Luzern Bahnhof Karte xxxx 4821;6011
URS-001417;CH1200778010203040506;2026-02-06;2026-02-06;164.35;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001418;CH1200778010203040506;2026-02-09;2026-02-09;282.70;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001419;CH1200778010203040506;2026-02-09;2026-02-09;140.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat LUKB Schwanenplatz Karte xxxx 4821;6011
URS-001420;CH1200778010203040506;2026-02-09;2026-02-09;93.90;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-001421;CH1200778010203040506;2026-02-09;2026-02-09;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-001422;CH1200778010203040506;2026-02-09;2026-02-09;52.00;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001423;CH1200778010203040506;2026-02-09;2026-02-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-001424;CH1200778010203040506;2026-02-09;2026-02-09;42.30;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-001425;CH1200778010203040506;2026-02-09;2026-02-09;42.25;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-001426;CH1200778010203040506;2026-02-09;2026-02-09;26.10;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001427;CH1200778010203040506;2026-02-09;2026-02-09;181.45;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001428;CH1200778010203040506;2026-02-10;2026-02-10;64.75;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001429;CH1200778010203040506;2026-02-11;2026-02-11;59.80;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001430;CH1200778010203040506;2026-02-11;2026-02-11;324.75;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-001431;CH1200778010203040506;2026-02-13;2026-02-13;74.85;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001432;CH1200778010203040506;2026-02-16;2026-02-16;350.70;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-001433;CH1200778010203040506;2026-02-16;2026-02-16;300.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat LUKB Schwanenplatz Karte xxxx 4821;6011
URS-001434;CH1200778010203040506;2026-02-16;2026-02-16;109.15;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-001435;CH1200778010203040506;2026-02-16;2026-02-16;82.00;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001436;CH1200778010203040506;2026-02-16;2026-02-16;77.25;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-001437;CH1200778010203040506;2026-02-16;2026-02-16;54.75;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Zimmermann;
URS-001438;CH1200778010203040506;2026-02-16;2026-02-16;27.70;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001439;CH1200778010203040506;2026-02-17;2026-02-17;110.50;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001440;CH1200778010203040506;2026-02-18;2026-02-18;395.45;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 01/2026;
URS-001441;CH1200778010203040506;2026-02-19;2026-02-19;53.10;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001442;CH1200778010203040506;2026-02-23;2026-02-23;181.15;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-001443;CH1200778010203040506;2026-02-23;2026-02-23;47.90;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Zimmermann;
URS-001444;CH1200778010203040506;2026-02-23;2026-02-23;232.95;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001445;CH1200778010203040506;2026-02-24;2026-02-24;204.75;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001446;CH1200778010203040506;2026-02-24;2026-02-24;91.65;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001447;CH1200778010203040506;2026-02-24;2026-02-24;43.85;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001448;CH1200778010203040506;2026-02-25;2026-02-25;92.50;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Luzern Karte xxxx 4821;5541
URS-001449;CH1200778010203040506;2026-02-25;2026-02-25;10750.00;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär Februar 2026;
URS-001450;CH1200778010203040506;2026-02-26;2026-02-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-001451;CH1200778010203040506;2026-02-26;2026-02-26;191.15;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001452;CH3400778010203040599;2026-02-26;2026-02-26;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-001453;CH1200778010203040506;2026-02-27;2026-02-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-001454;CH1200778010203040506;2026-03-02;2026-03-02;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-001455;CH1200778010203040506;2026-03-02;2026-03-02;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-001456;CH1200778010203040506;2026-03-02;2026-03-02;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-001457;CH1200778010203040506;2026-03-02;2026-03-02;88.20;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001458;CH1200778010203040506;2026-03-02;2026-03-02;60.85;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001459;CH1200778010203040506;2026-03-02;2026-03-02;56.25;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-001460;CH1200778010203040506;2026-03-02;2026-03-02;59.70;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Beat Wicki;
URS-001461;CH1200778010203040506;2026-03-03;2026-03-03;29.16;CHF;CRDT;PMNT-RCDT-DMCT;Sanitas Grundversicherungen AG;;;Gutschrift Sanitas Grundversicherungen AG Leistungsabrechnung;
URS-001462;CH1200778010203040506;2026-03-04;2026-03-04;73.65;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001463;CH1200778010203040506;2026-03-05;2026-03-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-001464;CH1200778010203040506;2026-03-05;2026-03-05;95.15;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Luzern Karte xxxx 4821;5541
URS-001465;CH1200778010203040506;2026-03-05;2026-03-05;264.85;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-001466;CH1200778010203040506;2026-03-06;2026-03-06;476.85;CHF;DBIT;PMNT-ICDT-DMCT;Physiotherapie Seefeld;;Honorarrechnung;Zahlung Rechnung Physiotherapie Seefeld;
URS-001467;CH1200778010203040506;2026-03-06;2026-03-06;46.15;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001468;CH1200778010203040506;2026-03-06;2026-03-06;29.50;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
