NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
MARCO_SARA-001638;CH5800761016013456789;2026-03-03;2026-03-03;29.50;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Frei;
MARCO_SARA-001639;CH5800761016013456789;2026-03-04;2026-03-04;97.85;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001640;CH5800761016013456789;2026-03-04;2026-03-04;82.45;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Dättwil Karte xxxx 4821;5411
MARCO_SARA-001641;CH5800761016013456789;2026-03-04;2026-03-04;47.00;CHF;DBIT;PMNT-CCRD-POSD;Zoo Zürich;;;Einkauf Zoo Zürich Zürich Karte xxxx 4821;
MARCO_SARA-001642;CH5800761016013456789;2026-03-05;2026-03-05;855.00;CHF;DBIT;PMNT-IDDT-ESDD;CSS Versicherung AG;;;LSV Prämie Grundversicherung Familie;
MARCO_SARA-001643;CH5800761016013456789;2026-03-05;2026-03-05;79.65;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001644;CH5800761016013456789;2026-03-06;2026-03-06;48.00;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Tim Meier;
MARCO_SARA-001645;CH5800761016013456789;2026-03-06;2026-03-06;37.65;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001646;CH5800761016013456789;2026-03-06;2026-03-06;10.30;CHF;DBIT;PMNT-CCRD-POSD;Babywalz;;;Einkauf Babywalz Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001647;CH5800761016013456789;2026-03-09;2026-03-09;129.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV Swisscom blue Abo;
MARCO_SARA-001648;CH5800761016013456789;2026-03-09;2026-03-09;88.65;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-001649;CH5800761016013456789;2026-03-09;2026-03-09;17.35;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-001650;CH5800761016013456789;2026-03-09;2026-03-09;31.25;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Tim Meier;
MARCO_SARA-001651;CH5800761016013456789;2026-03-10;2026-03-10;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Mobiliar Versicherungen;;;Zahlung Motorfahrzeugversicherung Skoda;
MARCO_SARA-001652;CH5800761016013456789;2026-03-10;2026-03-10;67.20;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Dättwil Karte xxxx 4821;5411
MARCO_SARA-001653;CH5800761016013456789;2026-03-10;2026-03-10;37.60;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Baden Karte xxxx 4821;5411
MARCO_SARA-001654;CH5800761016013456789;2026-03-10;2026-03-10;200.00;CHF;CRDT;PMNT-RCDT-DMCT;Familienausgleichskasse Aargau;;;Gutschrift Kinderzulage;
MARCO_SARA-001655;CH5800761016013456789;2026-03-11;2026-03-11;22.30;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Baden Karte xxxx 4821;5651
MARCO_SARA-001656;CH5800761016013456789;2026-03-11;2026-03-11;21.35;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Frei;
MARCO_SARA-001657;CH5800761016013456789;2026-03-12;2026-03-12;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Kita Sonnenschein Baden;;;Zahlung Rechnung Kita Betreuung 03/2026;
MARCO_SARA-001658;CH5800761016013456789;2026-03-12;2026-03-12;91.45;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Dättwil Karte xxxx 4821;5411
MARCO_SARA-001659;CH5800761016013456789;2026-03-12;2026-03-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 7310;4899
MARCO_SARA-001660;CH5800761016013456789;2026-03-13;2026-03-13;84.60;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Dättwil Karte xxxx 4821;5411
MARCO_SARA-001661;CH5800761016013456789;2026-03-16;2026-03-16;55.95;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-001662;CH5800761016013456789;2026-03-16;2026-03-16;54.45;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-001663;CH5800761016013456789;2026-03-16;2026-03-16;40.20;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001664;CH5800761016013456789;2026-03-16;2026-03-16;37.25;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001665;CH5800761016013456789;2026-03-23;2026-03-23;198.20;CHF;DBIT;PMNT-IDDT-ESDD;Cornèrcard;;;Lastschrift Cornèrcard Monatsrechnung 02/2026;
MARCO_SARA-001666;CH5800761016013456789;2026-03-23;2026-03-23;171.35;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Baden Karte xxxx 4821;5651
MARCO_SARA-001667;CH5800761016013456789;2026-03-23;2026-03-23;102.40;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001668;CH5800761016013456789;2026-03-23;2026-03-23;50.30;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Frei;
MARCO_SARA-001669;CH5800761016013456789;2026-03-23;2026-03-23;29.80;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Baden Karte xxxx 4821;5411
MARCO_SARA-001670;CH5800761016013456789;2026-03-23;2026-03-23;102.20;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Frei;
MARCO_SARA-001671;CH5800761016013456789;2026-03-24;2026-03-24;108.20;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Baden Karte xxxx 4821;5411
MARCO_SARA-001672;CH5800761016013456789;2026-03-24;2026-03-24;61.95;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-001673;CH5800761016013456789;2026-03-25;2026-03-25;7450.00;CHF;CRDT;PMNT-RCDT-SALA;ABB Schweiz AG;CH9300762011623852111;;Gutschrift Lohn März 2026;
MARCO_SARA-001674;CH3200761016019988776;2026-03-26;2026-03-26;1500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH5800761016013456789;;Übertrag Sparkonto Haus;
MARCO_SARA-001675;CH5800761016013456789;2026-03-26;2026-03-26;1500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3200761016019988776;;Übertrag Sparkonto Haus;
MARCO_SARA-001676;CH5800761016013456789;2026-03-26;2026-03-26;62.65;CHF;DBIT;PMNT-CCRD-POSD;Pizzeria Da Mario;;;Einkauf Pizzeria Da Mario Baden Karte xxxx 4821;5812
MARCO_SARA-001677;CH5800761016013456789;2026-03-26;2026-03-26;38.75;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Nonna Keller;
MARCO_SARA-001678;CH5800761016013456789;2026-03-26;2026-03-26;15.20;CHF;DBIT;PMNT-CCRD-POSD;Kino Trafo;;;Einkauf Kino Trafo Zürich Karte xxxx 4821;
MARCO_SARA-001679;CH5800761016013456789;2026-03-26;2026-03-26;30.45;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Tim Meier;
MARCO_SARA-001680;CH5800761016013456789;2026-03-26;2026-03-26;3300.00;CHF;CRDT;PMNT-RCDT-SALA;Kantonsspital Baden AG;CH9300762011623852222;;Lohnzahlung 03/2026 S. Keller;
MARCO_SARA-001681;CH5800761016013456789;2026-03-27;2026-03-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;VIAC Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a Einzahlung;
MARCO_SARA-001682;CH5800761016013456789;2026-03-27;2026-03-27;87.65;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-001683;CH5800761016013456789;2026-03-30;2026-03-30;1300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt Baden;;;Dauerauftrag Steuern Rate;
MARCO_SARA-001684;CH5800761016013456789;2026-03-30;2026-03-30;5.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
MARCO_SARA-001685;CH5800761016013456789;2026-04-01;2026-04-01;2450.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Miete 4.5 Zi Mellingerstrasse;
MARCO_SARA-001686;CH5800761016013456789;2026-04-01;2026-04-01;120.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Parkplatz Tiefgarage;
MARCO_SARA-001687;CH5800761016013456789;2026-04-01;2026-04-01;40.65;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Wettingen Karte xxxx 4821;5411
MARCO_SARA-001688;CH5800761016013456789;2026-04-02;2026-04-02;129.10;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-001689;CH5800761016013456789;2026-04-03;2026-04-03;79.25;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-001690;CH5800761016013456789;2026-04-06;2026-04-06;855.00;CHF;DBIT;PMNT-IDDT-ESDD;CSS Versicherung AG;;;LSV Prämie Grundversicherung Familie;
MARCO_SARA-001691;CH5800761016013456789;2026-04-06;2026-04-06;118.70;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Baden Karte xxxx 4821;5411
MARCO_SARA-001692;CH5800761016013456789;2026-04-06;2026-04-06;85.30;CHF;DBIT;PMNT-CCRD-POSD;Kinderarztpraxis Baden;;;Einkauf Kinderarztpraxis Baden Baden Karte xxxx 4821;5912
MARCO_SARA-001693;CH5800761016013456789;2026-04-06;2026-04-06;81.50;CHF;DBIT;PMNT-CCRD-POSD;Badi Baden;;;Einkauf Badi Baden Zürich Karte xxxx 4821;
MARCO_SARA-001694;CH5800761016013456789;2026-04-06;2026-04-06;55.30;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001695;CH5800761016013456789;2026-04-06;2026-04-06;24.10;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Dättwil Karte xxxx 4821;5411
MARCO_SARA-001696;CH5800761016013456789;2026-04-06;2026-04-06;22.65;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-001697;CH5800761016013456789;2026-04-07;2026-04-07;168.40;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Frei;
MARCO_SARA-001698;CH5800761016013456789;2026-04-08;2026-04-08;129.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV Swisscom blue Abo;
MARCO_SARA-001699;CH5800761016013456789;2026-04-09;2026-04-09;21.15;CHF;DBIT;PMNT-CCRD-POSD;Zoo Zürich;;;Einkauf Zoo Zürich Zürich Karte xxxx 4821;
MARCO_SARA-001700;CH5800761016013456789;2026-04-10;2026-04-10;21.20;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001701;CH5800761016013456789;2026-04-10;2026-04-10;200.00;CHF;CRDT;PMNT-RCDT-DMCT;Familienausgleichskasse Aargau;;;Gutschrift Kinderzulage;
MARCO_SARA-001702;CH5800761016013456789;2026-04-13;2026-04-13;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Kita Sonnenschein Baden;;;Zahlung Rechnung Kita Betreuung 04/2026;
MARCO_SARA-001703;CH5800761016013456789;2026-04-13;2026-04-13;335.00;CHF;DBIT;PMNT-ICDT-DMCT;Serafe AG;;;Zahlung Radio- und Fernsehabgabe 2026;
MARCO_SARA-001704;CH5800761016013456789;2026-04-13;2026-04-13;260.00;CHF;DBIT;PMNT-ICDT-DMCT;Hausarztpraxis Baden;;Honorarrechnung;Zahlung Rechnung Hausarztpraxis Baden;
MARCO_SARA-001705;CH5800761016013456789;2026-04-13;2026-04-13;116.40;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Wettingen Karte xxxx 4821;5411
MARCO_SARA-001706;CH5800761016013456789;2026-04-13;2026-04-13;58.60;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001707;CH5800761016013456789;2026-04-13;2026-04-13;53.60;CHF;DBIT;PMNT-CCRD-POSD;Kino Trafo;;;Einkauf Kino Trafo Zürich Karte xxxx 4821;
MARCO_SARA-001708;CH5800761016013456789;2026-04-13;2026-04-13;41.20;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Wettingen Karte xxxx 4821;5411
MARCO_SARA-001709;CH5800761016013456789;2026-04-13;2026-04-13;24.75;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001710;CH5800761016013456789;2026-04-13;2026-04-13;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 7310;4899
MARCO_SARA-001711;CH5800761016013456789;2026-04-14;2026-04-14;113.30;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-001712;CH5800761016013456789;2026-04-15;2026-04-15;649.95;CHF;DBIT;PMNT-ICDT-DMCT;Garage Baden AG;;;Zahlung Rechnung Service;
MARCO_SARA-001713;CH5800761016013456789;2026-04-15;2026-04-15;69.00;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Dättwil Karte xxxx 4821;5411
MARCO_SARA-001714;CH5800761016013456789;2026-04-15;2026-04-15;30.45;CHF;DBIT;PMNT-CCRD-POSD;Kino Trafo;;;Einkauf Kino Trafo Zürich Karte xxxx 4821;
MARCO_SARA-001715;CH5800761016013456789;2026-04-15;2026-04-15;26.60;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001716;CH5800761016013456789;2026-04-15;2026-04-15;25.20;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001717;CH5800761016013456789;2026-04-15;2026-04-15;17.10;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001718;CH5800761016013456789;2026-04-16;2026-04-16;467.20;CHF;DBIT;PMNT-CCRD-POSD;H&M;;;Einkauf H&M Baden Karte xxxx 4821;5651
MARCO_SARA-001719;CH5800761016013456789;2026-04-16;2026-04-16;152.80;CHF;DBIT;PMNT-CCRD-POSD;Pizzeria Da Mario;;;Einkauf Pizzeria Da Mario Baden Karte xxxx 4821;5812
MARCO_SARA-001720;CH5800761016013456789;2026-04-17;2026-04-17;118.85;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001721;CH5800761016013456789;2026-04-20;2026-04-20;178.15;CHF;DBIT;PMNT-IDDT-ESDD;Regionalwerke AG Baden;;;LSV Stromrechnung;
MARCO_SARA-001722;CH5800761016013456789;2026-04-20;2026-04-20;140.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat Raiffeisen Baden Karte xxxx 4821;6011
MARCO_SARA-001723;CH5800761016013456789;2026-04-20;2026-04-20;112.75;CHF;DBIT;PMNT-CCRD-POSD;Migrol Tankstelle;;;Einkauf Migrol Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-001724;CH5800761016013456789;2026-04-20;2026-04-20;104.60;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001725;CH5800761016013456789;2026-04-20;2026-04-20;50.65;CHF;DBIT;PMNT-CCRD-POSD;Zoo Zürich;;;Einkauf Zoo Zürich Zürich Karte xxxx 4821;
MARCO_SARA-001726;CH5800761016013456789;2026-04-20;2026-04-20;24.30;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001727;CH5800761016013456789;2026-04-20;2026-04-20;20.30;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001728;CH5800761016013456789;2026-04-20;2026-04-20;14.15;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Tim Meier;
MARCO_SARA-001729;CH5800761016013456789;2026-04-22;2026-04-22;80.70;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001730;CH5800761016013456789;2026-04-22;2026-04-22;61.55;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-001731;CH5800761016013456789;2026-04-22;2026-04-22;38.45;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-001732;CH5800761016013456789;2026-04-23;2026-04-23;97.40;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Baden Karte xxxx 4821;5651
MARCO_SARA-001733;CH5800761016013456789;2026-04-23;2026-04-23;88.95;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Dättwil Karte xxxx 4821;5411
MARCO_SARA-001734;CH5800761016013456789;2026-04-24;2026-04-24;80.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Wettingen Karte xxxx 4821;6011
MARCO_SARA-001735;CH5800761016013456789;2026-04-24;2026-04-24;53.60;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Dättwil Karte xxxx 4821;5411
MARCO_SARA-001736;CH3200761016019988776;2026-04-27;2026-04-27;1500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH5800761016013456789;;Übertrag Sparkonto Haus;
MARCO_SARA-001737;CH5800761016013456789;2026-04-27;2026-04-27;1500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3200761016019988776;;Übertrag Sparkonto Haus;
MARCO_SARA-001738;CH5800761016013456789;2026-04-27;2026-04-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;VIAC Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a Einzahlung;
MARCO_SARA-001739;CH5800761016013456789;2026-04-27;2026-04-27;203.35;CHF;DBIT;PMNT-ICDT-DMCT;Hausarztpraxis Baden;;Honorarrechnung;Zahlung Rechnung Hausarztpraxis Baden;
MARCO_SARA-001740;CH5800761016013456789;2026-04-27;2026-04-27;72.10;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001741;CH5800761016013456789;2026-04-27;2026-04-27;67.65;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-001742;CH5800761016013456789;2026-04-27;2026-04-27;63.45;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Baden Karte xxxx 4821;5411
MARCO_SARA-001743;CH5800761016013456789;2026-04-27;2026-04-27;55.45;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001744;CH5800761016013456789;2026-04-27;2026-04-27;36.55;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-001745;CH5800761016013456789;2026-04-27;2026-04-27;17.65;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Baden Karte xxxx 4821;5411
MARCO_SARA-001746;CH5800761016013456789;2026-04-27;2026-04-27;13.80;CHF;DBIT;PMNT-CCRD-POSD;Babywalz;;;Einkauf Babywalz Baden Karte xxxx 4821;5651
MARCO_SARA-001747;CH5800761016013456789;2026-04-27;2026-04-27;3300.00;CHF;CRDT;PMNT-RCDT-SALA;Kantonsspital Baden AG;CH9300762011623852222;;Lohnzahlung 04/2026 S. Keller;
MARCO_SARA-001748;CH5800761016013456789;2026-04-27;2026-04-27;7450.00;CHF;CRDT;PMNT-RCDT-SALA;ABB Schweiz AG;CH9300762011623852111;;Gutschrift Lohn April 2026;
MARCO_SARA-001749;CH5800761016013456789;2026-04-28;2026-04-28;1300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt Baden;;;Dauerauftrag Steuern Rate;
MARCO_SARA-001750;CH5800761016013456789;2026-04-28;2026-04-28;150.10;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001751;CH5800761016013456789;2026-04-28;2026-04-28;88.10;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001752;CH5800761016013456789;2026-04-28;2026-04-28;79.30;CHF;DBIT;PMNT-CCRD-POSD;H&M;;;Einkauf H&M Baden Karte xxxx 4821;5651
MARCO_SARA-001753;CH5800761016013456789;2026-04-28;2026-04-28;74.70;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-001754;CH5800761016013456789;2026-04-28;2026-04-28;53.90;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-001755;CH5800761016013456789;2026-04-28;2026-04-28;15.90;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Wettingen Karte xxxx 4821;5411
MARCO_SARA-001756;CH5800761016013456789;2026-04-28;2026-04-28;5.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
MARCO_SARA-001757;CH5800761016013456789;2026-05-01;2026-05-01;2450.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Miete 4.5 Zi Mellingerstrasse;
MARCO_SARA-001758;CH5800761016013456789;2026-05-01;2026-05-01;120.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Parkplatz Tiefgarage;
MARCO_SARA-001759;CH5800761016013456789;2026-05-04;2026-05-04;82.00;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-001760;CH5800761016013456789;2026-05-04;2026-05-04;71.15;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001761;CH5800761016013456789;2026-05-04;2026-05-04;68.40;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Dättwil Karte xxxx 4821;5411
MARCO_SARA-001762;CH5800761016013456789;2026-05-04;2026-05-04;40.35;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001763;CH5800761016013456789;2026-05-04;2026-05-04;38.70;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Baden Karte xxxx 4821;5411
MARCO_SARA-001764;CH5800761016013456789;2026-05-04;2026-05-04;16.70;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Nonna Keller;
MARCO_SARA-001765;CH5800761016013456789;2026-05-05;2026-05-05;855.00;CHF;DBIT;PMNT-IDDT-ESDD;CSS Versicherung AG;;;LSV Prämie Grundversicherung Familie;
MARCO_SARA-001766;CH5800761016013456789;2026-05-05;2026-05-05;137.10;CHF;DBIT;PMNT-CCRD-POSD;Zoo Zürich;;;Einkauf Zoo Zürich Zürich Karte xxxx 4821;
MARCO_SARA-001767;CH5800761016013456789;2026-05-05;2026-05-05;26.25;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Tim Meier;
MARCO_SARA-001768;CH5800761016013456789;2026-05-08;2026-05-08;129.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV Swisscom blue Abo;
MARCO_SARA-001769;CH5800761016013456789;2026-05-11;2026-05-11;153.10;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-001770;CH5800761016013456789;2026-05-11;2026-05-11;60.85;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001771;CH5800761016013456789;2026-05-11;2026-05-11;200.00;CHF;CRDT;PMNT-RCDT-DMCT;Familienausgleichskasse Aargau;;;Gutschrift Kinderzulage;
MARCO_SARA-001772;CH5800761016013456789;2026-05-12;2026-05-12;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Kita Sonnenschein Baden;;;Zahlung Rechnung Kita Betreuung 05/2026;
MARCO_SARA-001773;CH5800761016013456789;2026-05-12;2026-05-12;194.35;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Wettingen Karte xxxx 4821;5411
MARCO_SARA-001774;CH5800761016013456789;2026-05-12;2026-05-12;45.80;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001775;CH5800761016013456789;2026-05-12;2026-05-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 7310;4899
MARCO_SARA-001776;CH5800761016013456789;2026-05-13;2026-05-13;67.85;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-001777;CH5800761016013456789;2026-05-14;2026-05-14;136.55;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Wettingen Karte xxxx 4821;5411
